package,date,tidy_depends,tidy_imports,tidy_suggests,total_tidy,tidy,n_imports,depends,imports,suggests,totalverse,totalverse_pct
MTA,2021-01-20,FALSE,FALSE,FALSE,0,0,6,R (≥ 3.5),"methods, stats, graphics, igraph, sf, cartography","knitr, rmarkdown, ineq, png, reshape2",5456,0.3170986865047077
multinet,2021-01-20,FALSE,FALSE,FALSE,0,0,0,"igraph (≥ 1.2), Rcpp (≥ 1.0.1), methods, RColorBrewer",NA,NA,5456,0.3170986865047077
njtr1,2021-01-20,TRUE,FALSE,FALSE,1,1,0,"R (≥ 3.5.0), stringr, lubridate, readr",NA,"knitr, rmarkdown, markdown",5457,0.31715680576543065
nlsmsn,2021-01-20,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.10.0),NA,NA,5457,0.31715680576543065
pestr,2021-01-20,FALSE,TRUE,FALSE,1,1,11,R (≥ 3.6.0),"curl, DBI, dplyr (≥ 1.0.0), httr, jsonlite, magrittr, readr, rlang, RSQLite, tidyr (≥ 1.0.0), utils","knitr, mockr, rmarkdown, roxygen2, testthat",5458,0.31721492502615367
rainette,2021-01-20,FALSE,TRUE,FALSE,1,1,20,NA,"dplyr (≥ 0.8.3), tidyr, purrr, ggplot2, stringr, quanteda (≥
1.5), RSpectra, dendextend, ggwordcloud, gridExtra, rlang, RColorBrewer, shiny, miniUI, formatR, highr, future, future.apply, progressr, Rcpp (≥ 1.0.3)","testthat, knitr, rmarkdown, covr, tm, FNN, quanteda.textmodels",5459,0.3172730442868767
rGEDI,2021-01-20,FALSE,TRUE,FALSE,1,1,15,methods,"bit64, curl, data.table, fs, getPass, ggplot2, hdf5r, jsonlite, lazyeval, raster, rgdal, rgeos, RColorBrewer, sp, stats","lattice, leaflet, leafsync, lidR, plot3D, rasterVis, viridis",5460,0.31733116354759966
roadoi,2021-01-20,FALSE,TRUE,FALSE,1,1,10,NA,"httr, jsonlite, dplyr, plyr, purrr, tibble, miniUI, shiny (≥
1.0.3), tidyr, rlang","roxygen2 (≥ 6.0.1), testthat, knitr, covr, rmarkdown, rcrossref, lintr",5461,0.3173892828083227
rorcid,2021-01-20,FALSE,TRUE,FALSE,1,1,7,R (≥ 3.5.0),"crul (≥ 0.7.4), httr, fauxpas (≥ 0.2.0), jsonlite (≥ 1.6), xml2 (≥ 1.2.0), tibble (≥ 2.1.3), data.table","testthat, knitr, rcrossref, handlr, httpuv, vcr",5462,0.3174474020690457
shiny.router,2021-01-20,FALSE,TRUE,FALSE,1,1,3,NA,"magrittr, shiny, htmltools","testthat, covr",5463,0.31750552132976867
simplePHENOTYPES,2021-01-20,FALSE,FALSE,FALSE,0,0,6,R (≥ 3.5.0),"data.table, mvtnorm, stats, utils, SNPRelate, gdsfmt","knitr, rmarkdown",5463,0.31750552132976867
tidycensus,2021-01-20,FALSE,TRUE,TRUE,2,1,15,R (≥ 3.3.0),"httr, sf, dplyr (≥ 0.8.0), tigris, stringr, jsonlite (≥
1.5.0), purrr, rvest, tidyr (≥ 1.0.0), rappdirs, readr, xml2, units, utils, rlang","ggplot2, survey, srvyr",5464,0.3175636405904917
trainR,2021-01-20,FALSE,TRUE,FALSE,1,1,11,R (≥ 2.10),"RCurl, dplyr, glue, lubridate, magrittr, purrr, stringr, tibble, tidyr, usethis, xml2",NA,5465,0.3176217598512147
TraMineRextras,2021-01-20,FALSE,FALSE,FALSE,0,0,10,"R (≥ 3.5.0), TraMineR (≥ 2.2-1)","grDevices, graphics, gtools, stats, cluster, RColorBrewer, colorspace, survival, doParallel, foreach",NA,5465,0.3176217598512147
tsiR,2021-01-20,FALSE,TRUE,FALSE,1,1,4,R (≥ 3.1.0),"ggplot2, kernlab, reshape2, grid",NA,5466,0.3176798791119377
tweedie,2021-01-20,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.8.0),NA,"stabledist, statmod (≥ 1.4.20)",5466,0.3176798791119377
anomaly,2021-01-21,FALSE,TRUE,TRUE,2,1,10,R (≥ 3.5.0),"dplyr, rlang, methods, assertive, Rdpack, ggplot2, reshape2, Rcpp (≥
0.12.18), robustbase, cowplot",magrittr,5467,0.3177379983726607
attachment,2021-01-21,FALSE,TRUE,FALSE,1,1,9,R (≥ 3.4),"desc (≥ 1.2.0), glue (≥ 1.3.0), knitr (≥ 1.20), magrittr (≥ 1.5), rmarkdown (≥ 1.10), roxygen2, stats, stringr (≥
1.3.1), utils",testthat (≥ 2.1.0),5468,0.3177961176333837
autoMrP,2021-01-21,FALSE,TRUE,FALSE,1,1,15,R (≥ 3.6),"rlang (≥ 0.4.5), dplyr (≥ 1.0.2), lme4 (≥ 1.1), gbm (≥
2.1.5), e1071 (≥ 1.7-3), tibble (≥ 3.0.1), glmmLasso (≥
1.5.1), EBMAforecast (≥ 1.0.0), foreach (≥ 1.5.0), doParallel (≥ 1.0.15), doRNG (≥ 1.8.2), ggplot2 (≥ 3.3.2), knitr (≥
1.29), tidyr (≥ 1.1.2), purrr (≥ 0.3.4)","rmarkdown, R.rsp",5469,0.3178542368941067
bama,2021-01-21,FALSE,FALSE,FALSE,0,0,2,R (≥ 3.5),"Rcpp, parallel","knitr, rmarkdown",5469,0.3178542368941067
bmabasket,2021-01-21,FALSE,FALSE,FALSE,0,0,2,R (≥ 3.5.0),"Rcpp (≥ 1.0.3), partitions",NA,5469,0.3178542368941067
BTYDplus,2021-01-21,FALSE,FALSE,FALSE,0,0,8,R (≥ 3.2.0),"Rcpp, BTYD (≥ 2.3), coda, data.table, mvtnorm, bayesm, stats, graphics","testthat, covr, knitr, rmarkdown, gsl, lintr (≥ 1.0.0)",5469,0.3178542368941067
cglasso,2021-01-21,FALSE,FALSE,FALSE,0,0,2,"R (≥ 3.6.0), igraph","methods, MASS",NA,5469,0.3178542368941067
circularEV,2021-01-21,FALSE,TRUE,FALSE,1,1,9,R (≥ 3.6),"parallel, foreach, doParallel, mgcv, circular, NPCirc, ggplot2, utils, stats","plotly, testthat, knitr, rmarkdown",5470,0.3179123561548297
dagitty,2021-01-21,FALSE,TRUE,FALSE,1,1,9,R (≥ 3.0.0),"V8, jsonlite, boot, MASS, methods, grDevices, stats, utils, graphics","knitr, base64enc (≥ 0.1-3), testthat, markdown, rmarkdown, lavaan",5471,0.31797047541555273
doc2vec,2021-01-21,FALSE,FALSE,FALSE,0,0,2,R (≥ 2.10),"Rcpp (≥ 0.11.5), stats",tokenizers.bpe,5471,0.31797047541555273
elevatr,2021-01-21,FALSE,TRUE,FALSE,1,1,7,R (≥ 3.0.0),"sp, raster, httr, jsonlite, progress, sf, methods","testthat, knitr, rmarkdown, formatR, rgdal",5472,0.3180285946762757
ELISAtools,2021-01-21,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.4.0), R2HTML (≥ 2.3.2), stringi (≥ 1.1.7), minpack.lm (≥ 1.2-1), methods",NA,"knitr, rmarkdown",5472,0.3180285946762757
excursions,2021-01-21,FALSE,FALSE,FALSE,0,0,4,"R (≥ 3.5), Matrix, sp","graphics, methods, stats, withr","INLA (≥ 0.0-1468840039), testthat, rgeos, rgdal",5472,0.3180285946762757
explore,2021-01-21,FALSE,TRUE,FALSE,1,1,19,NA,"assertthat, broom, dplyr, DBI, DT, forcats, ggplot2 (≥
3.0.0), gridExtra, magrittr, MASS, odbc, rlang, rpart, rpart.plot, shiny, stringr, tibble, tidyr, rmarkdown","knitr, palmerpenguins, testthat",5473,0.3180867139369987
fastkmedoids,2021-01-21,FALSE,FALSE,FALSE,0,0,1,methods,Rcpp (≥ 1.0.1),NA,5473,0.3180867139369987
faux,2021-01-21,FALSE,TRUE,TRUE,2,1,5,R (≥ 3.2.4),"lme4, dplyr, ggplot2 (≥ 3.3.0), jsonlite, truncnorm","testthat (≥ 2.1.0), tidyr, knitr, rmarkdown, roxygen2, covr, cowplot, ggExtra, purrr, broom, broom.mixed, psych",5474,0.31814483319772174
GEInter,2021-01-21,FALSE,TRUE,FALSE,1,1,11,R (≥ 2.10),"survAUC, MASS, splines, pcaPP, Hmisc, survival, quantreg, reshape2, ggplot2, stats, graphics",NA,5475,0.3182029524584447
GenHMM1d,2021-01-21,FALSE,TRUE,FALSE,1,1,11,"doParallel, foreach, stats","actuar, EnvStats, extraDistr, ggplot2, matrixcalc, parallel, reshape2, rmutil, ssdtools, VaRES, VGAM","gamlss.dist, GeneralizedHyperbolic, gld, GLDEX, sgt, skewt, sn, stabledist",5476,0.31826107171916773
GetBCBData,2021-01-21,FALSE,TRUE,TRUE,2,1,13,R (≥ 3.3.0),"stringr, stats, RCurl, lubridate, readr, utils, curl, dplyr, future, furrr, jsonlite, memoise, purrr","knitr, rmarkdown, testthat, ggplot2",5477,0.31831919097989075
git2rdata,2021-01-21,FALSE,FALSE,TRUE,1,1,4,R (≥ 3.5.0),"assertthat, git2r (≥ 0.23.0), methods, yaml","ggplot2, knitr, microbenchmark, rmarkdown, spelling, testthat",5478,0.3183773102406137
groupedstats,2021-01-21,FALSE,TRUE,TRUE,2,1,13,R (≥ 3.6.0),"broomExtra, dplyr, effectsize, glue, lme4, magrittr, parameters, purrr, rlang, skimr, stats, tibble, tidyr","gapminder, ggplot2, knitr, rmarkdown",5479,0.31843542950133674
heplots,2021-01-21,FALSE,FALSE,FALSE,0,0,5,"R (≥ 3.5.0), car (≥ 3.0)","MASS, graphics, grDevices, stats, utils","rgl, candisc, effects, reshape, gplots, nlme, lattice, reshape2, corrgram, animation, mvinfluence",5479,0.31843542950133674
httpgd,2021-01-21,FALSE,FALSE,TRUE,1,1,2,R (≥ 4.0.0),"later (≥ 1.1.0), systemfonts (≥ 0.2.3)","testthat, xml2 (≥ 1.0.0), fontquiver (≥ 0.2.0)",5480,0.31849354876205976
IndexNumR,2021-01-21,FALSE,FALSE,FALSE,0,0,1,R (≥ 3.5.0),utils,"testthat, knitr, rmarkdown, covr",5480,0.31849354876205976
interacCircos,2021-01-21,FALSE,TRUE,FALSE,1,1,5,R (≥ 3.5.0),"RColorBrewer, htmlwidgets, jsonlite, plyr, grDevices","knitr, rmarkdown",5481,0.31855166802278273
KFAS,2021-01-21,FALSE,FALSE,FALSE,0,0,1,R (≥ 3.1.0),stats,"knitr, lme4, MASS, Matrix, testthat",5481,0.31855166802278273
KRIS,2021-01-21,FALSE,FALSE,FALSE,0,0,5,R (≥ 3.5.0),"rARPACK, grDevices, graphics, stats, utils",testthat,5481,0.31855166802278273
Lahman,2021-01-21,FALSE,TRUE,TRUE,2,1,1,R (≥ 2.10),dplyr,"lattice, ggplot2, googleVis, data.table, vcd, reshape2, tidyr, knitr, rmarkdown, car",5482,0.31860978728350575
LPDynR,2021-01-21,FALSE,TRUE,FALSE,1,1,8,R (≥ 3.6.0),"raster, dplyr, stats, data.table, virtualspecies, magrittr, rgdal, parallel","knitr, rmarkdown",5483,0.3186679065442288
LSMRealOptions,2021-01-21,FALSE,FALSE,TRUE,1,1,1,R (≥ 3.5.0),stats,"knitr, rmarkdown, ggplot2, dplyr, scales, NFCP",5484,0.31872602580495174
mdmb,2021-01-21,FALSE,FALSE,FALSE,0,0,8,R (≥ 3.1),"CDM, coda, graphics, miceadds (≥ 3.2-23), Rcpp, sirt, stats, utils",MASS,5484,0.31872602580495174
miceadds,2021-01-21,FALSE,FALSE,TRUE,1,1,6,"R (≥ 3.0), mice (≥ 3.0.0)","graphics, methods, mitools, Rcpp, stats, utils","BIFIEsurvey, blme, car, CDM, coda, foreign, grouped, imputeR, inline, lme4, MASS, MBESS, MCMCglmm, mdmb, numDeriv, readxl, sandwich, simputation, sirt, sjlabelled, synthpop, TAM",5485,0.31878414506567476
miWQS,2021-01-21,FALSE,TRUE,FALSE,1,1,18,"R (≥ 3.5.0), methods, parallel, stats, utils","coda (≥ 0.19-2), condMVNorm (≥ 2015.2-1), ggplot2 (≥
3.1.0), glm2 (≥ 1.2.1), Hmisc (≥ 4.1-1), invgamma (≥ 1.1), MASS (≥ 7.3-49), matrixNormal (≥ 0.0.0), MCMCpack (≥ 1.4-4), mvtnorm (≥ 1.0-10), purrr (≥ 0.3.2), rlist (≥ 0.4.6.1), Rsolnp (≥ 1.16), survival (≥ 3.1-12), tidyr (≥ 1.0.0), tmvmixnorm (≥ 1.0.2), tmvtnorm (≥ 1.4-10), truncnorm (≥
1.0-8)","formatR, GGally (≥ 1.4.0), knitr (≥ 1.23), mice (≥ 3.3.0), norm, pander (≥ 0.6.3), rmarkdown (≥ 1.13), scales (≥
1.0.0), sessioninfo (≥ 1.1.1), spelling (≥ 2.0), testthat (≥
2.0.1), wqs (≥ 0.0.1)",5486,0.3188422643263978
mlr3,2021-01-21,FALSE,FALSE,FALSE,0,0,12,R (≥ 3.1.0),"R6 (≥ 2.4.1), backports, checkmate (≥ 2.0.0), data.table (≥
1.12.8), digest, future.apply (≥ 1.5.0), lgr (≥ 0.3.4), mlbench, mlr3measures (≥ 0.3.0), mlr3misc (≥ 0.7.0), paradox (≥ 0.6.0), uuid","Matrix, callr, datasets, distr6, evaluate, future, future.callr, mlr3data, progressr, rpart, testthat (≥ 3.0.0)",5486,0.3188422643263978
MoMPCA,2021-01-21,FALSE,TRUE,TRUE,2,1,10,R (≥ 3.6.0),"methods, topicmodels, tm, Matrix, slam, magrittr, dplyr, stats, doParallel, foreach","testthat (≥ 2.1.0), knitr, markdown, rmarkdown, aricode, ggplot2, tidytext, reshape2",5487,0.31890038358712075
noaastormevents,2021-01-21,FALSE,TRUE,FALSE,1,1,19,R (≥ 3.5),"choroplethr (≥ 3.7.0), choroplethrMaps (≥ 1.0.1), data.table (≥ 1.13.0), dplyr (≥ 1.0.2), forcats (≥ 0.5.0), ggplot2 (≥
3.3.2), hurricaneexposure (≥ 0.1.1), lubridate (≥ 1.7.9), maps (≥ 3.3.0), magrittr (≥ 1.5), plyr (≥ 1.8.6), RColorBrewer (≥ 1.1.2), RCurl (≥ 1.98-1.2), rlang (≥ 0.4.7), stringr (≥ 1.4.0), tibble (≥ 3.0.3), tidyr (≥ 1.1.1), viridis (≥ 0.5.1), XML (≥ 3.99-0.3)","hurricaneexposuredata (≥ 0.1.0), knitr (≥ 1.29.0), pander (≥ 0.6.3), rmarkdown (≥ 2.3), testthat (≥ 2.3.2)",5488,0.31895850284784377
Omisc,2021-01-21,FALSE,FALSE,FALSE,0,0,5,NA,"MASS, base, stats, psych, copula",lavaan,5488,0.31895850284784377
opalr,2021-01-21,TRUE,TRUE,TRUE,3,1,3,"R (≥ 3.1), httr","jsonlite, mime, progress","e1071, knitr, knitrBootstrap, rmarkdown, tibble, testthat",5489,0.3190166221085668
pdqr,2021-01-21,FALSE,FALSE,TRUE,1,1,3,R (≥ 3.3),"graphics, grDevices, stats","covr, knitr, pillar, rmarkdown, spelling, testthat, vdiffr",5490,0.31907474136928976
plotrix,2021-01-21,FALSE,FALSE,FALSE,0,0,4,R (≥ 3.5.0),"grDevices, graphics, stats, utils",NA,5490,0.31907474136928976
pmd,2021-01-21,FALSE,FALSE,FALSE,0,0,7,R (≥ 3.5.0),"RColorBrewer, stats, graphics, utils, data.table, igraph, enviGCMS","knitr, shiny, rmarkdown, MSnbase",5490,0.31907474136928976
pwt10,2021-01-21,FALSE,FALSE,FALSE,0,0,0,R (≥ 3.6.0),NA,NA,5490,0.31907474136928976
QCA,2021-01-21,FALSE,FALSE,FALSE,0,0,3,"R (≥ 3.6.0), admisc (≥ 0.10)","methods, shiny, venn",NA,5490,0.31907474136928976
RatingScaleReduction,2021-01-21,TRUE,FALSE,FALSE,1,1,0,"pROC, ggplot2",NA,NA,5491,0.3191328606300128
RcppXsimd,2021-01-21,FALSE,FALSE,FALSE,0,0,1,NA,Rcpp (≥ 1.0.0),testthat,5491,0.3191328606300128
RegSDC,2021-01-21,FALSE,FALSE,FALSE,0,0,3,"R (≥ 3.0.0), Matrix","SSBtools, MASS, methods",NA,5491,0.3191328606300128
repr,2021-01-21,FALSE,TRUE,TRUE,2,1,6,R (≥ 3.0.1),"utils, grDevices, htmltools, jsonlite, pillar (≥ 1.4.0), base64enc","methods, highr, Cairo, stringr, testthat (≥ 3.0.0), leaflet",5492,0.3191909798907358
rivr,2021-01-21,FALSE,FALSE,TRUE,1,1,3,R (≥ 3.4),"utils, graphics, Rcpp (≥ 1.0)","dplyr, ggplot2, knitr, rmarkdown, shiny",5493,0.31924909915145877
RsSimulx,2021-01-21,TRUE,FALSE,FALSE,1,1,4,"R (≥ 3.0.0), ggplot2","gridExtra, utils, stats, grDevices",testthat,5494,0.3193072184121818
Rthingsboard,2021-01-21,FALSE,TRUE,TRUE,2,1,4,NA,"httr, logger, methods, dplyr","ggplot2, testthat",5495,0.3193653376729048
shiny.worker,2021-01-21,FALSE,FALSE,FALSE,0,0,3,NA,"future, shiny, R6","testthat, covr",5495,0.3193653376729048
simstandard,2021-01-21,FALSE,TRUE,TRUE,2,1,7,R (≥ 3.4.0),"lavaan, mvtnorm, tibble, stats, magrittr, rlang, purrr","knitr, rmarkdown, ggplot2, dplyr, tidyr, forcats, stringr, testthat, covr, badger",5496,0.3194234569336278
SoyNAM,2021-01-21,FALSE,FALSE,FALSE,0,0,3,R (≥ 3.2),"NAM, lme4, reshape2",NA,5496,0.3194234569336278
SPARSEMODr,2021-01-21,FALSE,TRUE,FALSE,1,1,8,R (≥ 3.5.0),"Rcpp (≥ 1.0.4), future.apply, data.table, future, tidyverse, lubridate, viridis, geosphere","knitr, rmarkdown, testthat",5497,0.3194815761943508
spNetwork,2021-01-21,FALSE,TRUE,TRUE,2,1,15,R (≥ 3.6),"spdep (≥ 1.1.2), maptools (≥ 0.9-5), rgeos (≥ 0.5-2), sp (≥ 1.3-1), sf (≥ 0.9-0), raster (≥ 3.0-12), igraph (≥
1.2.4.2), cubature (≥ 2.0.4.1), future.apply (≥ 1.4.0), methods (≥ 1.7.1), ggplot2 (≥ 3.3.0), progressr (≥ 0.4.0), data.table (≥ 1.12.8), SearchTrees (≥ 0.5.2), Rcpp (≥
1.0.4.6)","future (≥ 1.16.0), testthat (≥ 3.0.0), knitr (≥ 1.28), kableExtra (≥ 1.1.0), rmarkdown (≥ 2.1), RColorBrewer (≥
1.1-2), classInt (≥ 0.4-3), reshape2 (≥ 1.4.3), dplyr (≥
0.8.3), rlang (≥ 0.4.6), rgdal (≥ 1.5-18), plot3D (≥ 1.3)",5498,0.3195396954550738
tinytex,2021-01-21,FALSE,FALSE,TRUE,1,1,1,NA,xfun (≥ 0.19),"testit, rstudioapi",5499,0.3195978147157968
TRMF,2021-01-21,FALSE,FALSE,TRUE,1,1,3,NA,"Matrix, limSolve, generics","magrittr, knitr, rmarkdown",5500,0.3196559339765198
TSPred,2021-01-21,FALSE,TRUE,FALSE,1,1,20,R (≥ 3.5.0),"forecast, KFAS, stats, MuMIn, EMD, wavelets, vars, ModelMetrics, RSNNS, Rlibeemd, e1071, elmNNRcpp, nnet, randomForest, magrittr, plyr, methods, dplyr, keras, tfdatasets",NA,5501,0.31971405323724283
usmap,2021-01-21,FALSE,FALSE,TRUE,1,1,1,R (≥ 3.5.0),utils,"covr, ggplot2, ggrepel, knitr, maptools, proto, rgdal, rmarkdown, scales, sp, stringr, testthat",5502,0.3197721724979658
alfred,2021-01-22,FALSE,TRUE,TRUE,2,1,8,R (≥ 3.3.0),"dplyr, tidyr, tibble, magrittr, lubridate, jsonlite, rlang, curl","testthat, knitr, rmarkdown, ggplot2, covr",5503,0.3198302917586888
asymmetry,2021-01-22,FALSE,FALSE,FALSE,0,0,4,NA,"gplots, stats, methods, smacof","knitr, rmarkdown, RColorBrewer",5503,0.3198302917586888
bayesforecast,2021-01-22,FALSE,TRUE,FALSE,1,1,17,R (≥ 4.0.0),"bayesplot (≥ 1.5.0), methods, gridExtra, ggplot2, forecast, loo (≥ 2.2.0), Rcpp (≥ 0.12.0), rstan (≥ 2.18.1), rstantools (≥ 2.0.0), RcppParallel (≥ 5.0.1), bridgesampling (≥ 0.3-0), MASS, StanHeaders, astsa, lubridate, prophet, zoo","knitr, rmarkdown, ggfortify",5504,0.31988841101941184
brglm2,2021-01-22,FALSE,FALSE,FALSE,0,0,8,R (≥ 3.3.0),"MASS, stats, Matrix, graphics, nnet, enrichwith, lpSolveAPI, numDeriv","testthat, knitr, rmarkdown, covr",5504,0.31988841101941184
candisc,2021-01-22,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.5.0), car, heplots (≥ 0.8-6), graphics, stats",NA,"rgl, corrplot, knitr, rmarkdown, MASS, rpart, rpart.plot",5504,0.31988841101941184
cinaRgenesets,2021-01-22,FALSE,FALSE,FALSE,0,0,0,R (≥ 3.5.0),NA,NA,5504,0.31988841101941184
circglmbayes,2021-01-22,FALSE,TRUE,FALSE,1,1,8,R (≥ 2.10),"Rcpp, stats, graphics, shiny, grDevices, ggplot2, reshape2, coda",NA,5505,0.3199465302801348
deepMOU,2021-01-22,FALSE,TRUE,FALSE,1,1,10,R (≥ 3.5.0),"skmeans, extraDistr, dplyr, Rfast, entropy, ggplot2, RColorBrewer, stats, graphics, MASS",NA,5506,0.32000464954085783
ECTTDNN,2021-01-22,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.3.0), urca, forecast, vars",NA,NA,5506,0.32000464954085783
eList,2021-01-22,FALSE,FALSE,FALSE,0,0,0,NA,NA,"knitr, rmarkdown, stats, parallel",5506,0.32000464954085783
FMM,2021-01-22,FALSE,FALSE,TRUE,1,1,5,R (≥ 3.5),"methods, foreach, iterators, parallel, doParallel","ggplot2, RColorBrewer, testthat",5507,0.32006276880158085
GFisher,2021-01-22,FALSE,FALSE,FALSE,0,0,3,NA,"stats, Matrix, mvtnorm",NA,5507,0.32006276880158085
ggshadow,2021-01-22,FALSE,TRUE,FALSE,1,1,5,R (≥ 3.4.0),"ggplot2 (≥ 3.3.0), grid, scales, rlang, glue","rmarkdown, knitr",5508,0.3201208880623038
ggx,2021-01-22,FALSE,TRUE,FALSE,1,1,2,NA,"sets, ggplot2","knitr, rmarkdown, markdown",5509,0.32017900732302684
GNRS,2021-01-22,FALSE,TRUE,FALSE,1,1,3,R (≥ 3.4.0),"rjson, RCurl, jsonlite","knitr, rmarkdown, testthat, devtools, BIEN",5510,0.32023712658374986
hal9001,2021-01-22,FALSE,FALSE,TRUE,1,1,8,"R (≥ 3.1.0), Rcpp","Matrix, stats, utils, methods, assertthat, origami (≥ 1.0.3), glmnet, data.table","testthat, knitr, rmarkdown, microbenchmark, future, ggplot2, dplyr, tidyr, stringr, survival, SuperLearner",5511,0.32029524584447283
HBV.IANIGLA,2021-01-22,FALSE,FALSE,FALSE,0,0,1,R (≥ 3.5.0),Rcpp,"knitr, rmarkdown",5511,0.32029524584447283
heemod,2021-01-22,FALSE,TRUE,TRUE,2,1,10,R (≥ 3.3.0),"dplyr (≥ 0.7.2), ggplot2 (≥ 2.2.0), lazyeval (≥ 0.2.0), memoise (≥ 1.1.0), mvnfast (≥ 0.2.2), plyr (≥ 1.8.0), pryr (≥ 0.1.2), tibble (≥ 1.3.0), rlang (≥ 0.3), purrr (≥ 0.3)","BCEA, diagram, flexsurv, knitr, logitnorm, lpSolve, mgcv, optimx, parallel, readxl, rgho, rmarkdown, stringr, survival, testthat, triangle, magrittr, cli",5512,0.32035336510519585
htmltools,2021-01-22,FALSE,TRUE,FALSE,1,1,5,R (≥ 2.14.1),"utils, digest, grDevices, base64enc, rlang","markdown, testthat, withr, Cairo, ragg, shiny",5513,0.3204114843659189
islasso,2021-01-22,FALSE,FALSE,FALSE,0,0,0,"glmnet, Matrix, R (≥ 2.10)",NA,NA,5513,0.3204114843659189
KnockoffScreen,2021-01-22,FALSE,FALSE,FALSE,0,0,3,"R (≥ 3.5.0), Matrix, seqminer","CompQuadForm, data.table, SPAtest",NA,5513,0.3204114843659189
margins,2021-01-22,FALSE,FALSE,TRUE,1,1,7,NA,"utils, stats, prediction (≥ 0.3.6), data.table, graphics, grDevices, MASS","methods, knitr, rmarkdown, testthat, ggplot2, gapminder, sandwich, stargazer, lme4",5514,0.3204696036266419
mdatools,2021-01-22,FALSE,FALSE,FALSE,0,0,5,R (≥ 3.5.0),"methods, graphics, grDevices, stats, Matrix",testthat,5514,0.3204696036266419
mifa,2021-01-22,FALSE,TRUE,TRUE,2,1,4,NA,"stats, mice, dplyr, checkmate","psych, testthat, knitr, rmarkdown, ggplot2, tidyr, covr",5515,0.32052772288736486
MiRKAT,2021-01-22,FALSE,FALSE,TRUE,1,1,11,R (≥ 3.0.2),"MASS, CompQuadForm, quantreg, GUniFrac, PearsonDS, lme4, Matrix, permute, mixtools, survival, stats","knitr, propr, cluster, dirmult, vegan, rmarkdown, tidyverse, kableExtra",5516,0.3205858421480879
MixTwice,2021-01-22,FALSE,FALSE,FALSE,0,0,3,R (≥ 3.5.0),"alabama, ashr, fdrtool",NA,5516,0.3205858421480879
PhysicalActivity,2021-01-22,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.10),NA,"RSQLite, DBI, data.table, e1071, keras, randomForest, reticulate, rms",5516,0.3205858421480879
PRIMME,2021-01-22,FALSE,FALSE,FALSE,0,0,1,NA,Rcpp,Matrix,5516,0.3205858421480879
r2dii.analysis,2021-01-22,FALSE,TRUE,FALSE,1,1,8,R (≥ 3.4),"dplyr (≥ 0.8.5), glue, magrittr, r2dii.data, rlang, tidyr, tidyselect, zoo","covr, r2dii.match, rmarkdown, roxygen2, spelling, testthat (≥ 2.1.0)",5517,0.3206439614088109
riverplot,2021-01-22,FALSE,FALSE,FALSE,0,0,2,NA,"methods, RColorBrewer","knitr, maptools, qpdf, rmarkdown",5517,0.3206439614088109
rtables,2021-01-22,TRUE,FALSE,TRUE,2,1,2,"methods, magrittr, R (≥ 2.10)","stats, htmltools","dplyr, tibble, tidyr, testthat, xml2, knitr, rmarkdown",5518,0.3207020806695339
RZooRoH,2021-01-22,FALSE,FALSE,FALSE,0,0,6,"R (≥ 3.2.0), methods","foreach, doParallel, parallel, data.table, RColorBrewer, iterators","knitr, rmarkdown, testthat",5518,0.3207020806695339
scTenifoldKnk,2021-01-22,FALSE,FALSE,FALSE,0,0,8,NA,"pbapply, RSpectra, Matrix, methods, stats, utils, MASS, scTenifoldNet",testthat (≥ 2.1.0),5518,0.3207020806695339
sdmApp,2021-01-22,FALSE,TRUE,FALSE,1,1,24,R (≥ 3.5.0),"raster (≥ 2.6.7), sp (≥ 1.2.0), biomod2 (≥ 3.4.6), blockCV (≥ 2.1.1), CENFA (≥ 1.1.0), dismo (≥ 1.0.12), DT, kernlab (≥ 0.9-29), randomForest (≥ 4.6.10), readxl (≥ 1.3.1), rhandsontable (≥ 0.3.7), sf, shiny (≥ 0.12.2), shinyBS (≥
0.61), shinyFiles (≥ 0.7.0), SSDM (≥ 0.2.8), ggcorrplot (≥
0.1.3), ggplot2 (≥ 3.1.1), ggpubr (≥ 0.4.0), haven (≥
2.3.1), tidyverse (≥ 1.3.0), data.table, rgeos (≥ 0.3-8), rJava (≥ 0.9-13)","covr, grDevices, knitr, rmarkdown, stats, testthat, utils, rgdal (≥ 1.5-8), automap (≥ 1.0-14), graphics, future.apply",5519,0.3207601999302569
SPlit,2021-01-22,FALSE,FALSE,FALSE,0,0,1,NA,Rcpp (≥ 1.0.4),NA,5519,0.3207601999302569
statsr,2021-01-22,FALSE,TRUE,FALSE,1,1,11,"R (≥ 3.3.0), BayesFactor","dplyr, rmarkdown, knitr, ggplot2, broom, gridExtra, shiny, cubature, tidyr, tibble, utils","spelling, HistData, testthat (≥ 3.0.0)",5520,0.3208183191909799
StrathE2E2,2021-01-22,FALSE,FALSE,FALSE,0,0,3,R (≥ 3.6.0),"deSolve, methods, NetIndices","knitr, StrathE2E2examples, testthat (≥ 2.1.0)",5520,0.3208183191909799
